DOY,MeanT,Rain,MeanPET
204,9.259,5.06,0.8
205,9.532,4.07,0.8
206,9.65,1.65,0.9
207,9.294,3.02,0.9
208,9.238,2.62,0.9
209,9.132,2.18,0.9
210,9.418,2.56,0.9
211,9.441,6.45,0.9
212,9.462,4.54,1
213,9.556,1.12,1
214,10.03,3.14,0.8
215,10.96,4.24,0.9
216,11.02,2.27,1.1
217,10.24,4.89,0.9
218,9.706,4.86,0.9
219,9.744,6.11,0.9
220,10.01,5.01,0.9
221,9.903,3.66,1.1
222,9.097,1.82,1.1
223,9.106,0.92,1.1
224,9.712,6.02,1.2
225,9.976,3.78,1.2
226,10.24,3.79,1.1
227,9.853,4.91,1.1
228,9.756,2.14,1.3
229,10.1,3.14,1.3
230,10.17,3.92,1.2
231,10.26,2.51,1.3
232,10.19,2.75,1.1
233,10.38,3.26,1.2
234,10.38,2.92,1.4
235,9.926,2.54,1.3
236,9.688,1.99,1.4
237,10.15,4.25,1.3
238,10.7,5.4,1.2
239,11.07,2.11,1.5
240,10.84,4.26,1.5
241,10.69,2.95,1.6
242,10.93,2.98,1.3
243,11.28,4.18,1.6
244,11.2,2.39,1.8
245,10.97,3.69,1.6
246,11.01,2.48,1.6
247,10.96,3.34,1.6
248,11.19,3.02,1.7
249,11.34,5.86,1.8
250,11,2.07,1.9
251,10.84,2.65,1.8
252,10.88,2.96,1.8
253,10.93,4.5,1.7
254,11.16,3.58,1.8
255,11.03,5.88,1.9
256,11.01,4.02,1.8
257,11.69,3.3,1.9
258,11.93,2.31,1.9
259,12.02,4.47,1.9
260,12.36,2.73,1.9
261,12.3,3.41,2
262,11.88,2.78,2
263,11.77,2.38,2
264,11.84,4.04,2.3
265,11.84,3.73,2.1
266,12.01,4.75,2.1
267,12.68,3.69,2
268,13.1,6.11,2
269,12.54,3.09,2.1
270,12.37,0.98,2.4
271,12.48,2.15,2.3
272,12.3,2.31,2.5
273,12.44,3.53,2.2
274,12.72,3.95,2.2
275,12.64,7.06,2.3
276,12.59,5.07,2.4
277,12.59,4.13,2.4
278,12.73,2.94,2.5
279,13,3.11,2.7
280,12.65,2.55,2.7
281,12.34,2.81,2.4
282,12.83,2.4,2.3
283,12.74,1.24,2.6
284,12.35,3.82,2.5
285,12.94,4.62,2.5
286,13.34,2.39,2.7
287,13.09,4.58,2.6
288,12.81,2.11,2.6
289,12.71,2.13,2.6
290,13.07,1.98,2.9
291,13.41,4.31,2.7
292,13.11,4.2,2.9
293,12.79,1.02,3.1
294,13.09,1.38,3.1
295,13.7,2,2.9
296,13.86,1.74,3.1
297,13.73,3.58,3
298,13.75,2.95,3.2
299,13.77,1.15,3.2
300,13.91,1.49,3.4
301,14.38,3.48,2.9
302,14.72,3.07,2.5
303,14.6,3.29,3.1
304,14.18,2.79,3.5
305,13.91,0.48,3.6
306,13.91,1.51,3.5
307,14.41,0.62,3.4
308,14.86,2.28,3
309,14.81,4.21,3.6
310,14.32,5.02,3.3
311,13.91,1.85,3.5
312,14.28,4.59,3.8
313,14.74,1.47,3.8
314,14.93,1.24,3.7
315,14.99,0.91,3.8
316,15.09,1.34,3.4
317,14.79,1.81,3.6
318,14.51,3.44,3.8
319,14.87,1.02,3.9
320,15.47,2.94,3.4
321,15.52,2.43,3.6
322,15.43,4.62,3.3
323,15.13,3.53,3.6
324,14.69,1.38,3.6
325,15.02,1.96,4
326,15.41,3.91,3.8
327,15.42,2.44,4
328,16,1.76,4.4
329,16.44,3.41,3.7
330,16.64,1.76,4.2
331,16.61,1.36,4.1
332,16.56,3.76,4.6
333,16.79,1.24,4
334,16.98,2.22,4.3
335,17.04,3.2,3.5
336,16.64,2.88,3.9
337,16.83,5.57,4
338,17.02,3.26,3.9
339,17.15,5.76,3.7
340,17.35,3.68,3.8
341,17.44,2.57,4
342,17.4,1.33,4.4
343,17.42,4.6,4.2
344,17.79,1.46,4.3
345,17.93,2.34,4.2
346,17.92,1.3,3.8
347,17.94,2.32,4.1
348,18.21,4.38,4.4
349,18.02,3.83,3.8
350,17.74,1.18,3.9
351,17.94,1.76,4.2
352,17.82,13,3.5
353,17.65,2.02,3.8
354,17.8,6.92,4.1
355,17.88,4.73,4.5
356,17.86,3.96,4.6
357,18.13,0.76,4.7
358,18.14,5.66,4.6
359,17.92,2.44,4
360,17.92,1.16,4.2
361,17.67,1.79,4.6
362,17.76,0.59,4.5
363,18.33,2.38,4.5
364,18.07,1.38,4.6
365,17.8,0.92,4.6
366,18.2,2.09,4.8
