DOY,MeanT,Rain,MeanPET
134,10.19,3.06,0.9
135,10.28,1.35,0.9
136,10.16,2.23,1
137,9.397,2.32,0.9
138,9.108,1.21,0.9
139,9.495,1.86,0.9
140,9.743,1.96,0.8
141,9.763,2.78,0.7
142,9.792,3.18,0.8
143,9.6,4.99,0.8
144,9.455,3.76,0.9
145,9.465,3.43,0.9
146,9.138,3.63,0.8
147,8.872,2.68,0.7
148,8.438,4.58,0.7
149,8.225,2.66,0.8
150,8.395,3.71,0.7
151,8.19,1.93,0.9
152,8.172,3.31,0.8
153,8.235,3.49,0.8
154,7.748,2.5,0.7
155,7.503,3.16,0.5
156,7.675,3.49,0.7
157,7.853,3.53,0.7
158,7.623,1.77,1
159,7.66,2.31,0.8
160,8.248,2.29,0.5
161,8.622,4.87,0.6
162,8.683,3.71,0.7
163,8.632,6.05,0.7
164,8.312,2.12,0.8
165,8.055,1.33,0.8
166,8.09,2.21,0.7
167,7.997,4.06,0.7
168,7.86,3.59,0.5
169,7.915,5.89,0.4
170,7.568,3.29,0.5
171,7.393,4.84,0.5
172,7.932,1.97,0.6
173,7.668,3.85,0.7
174,7.24,2.07,0.7
175,7.407,2.91,0.6
176,7.56,3.65,0.6
177,7.447,2.63,0.7
178,7.107,3.83,0.7
179,6.812,2.05,0.7
180,6.736,3.41,0.7
181,6.733,2.89,0.7
182,6.668,4.21,0.7
183,6.477,2.99,0.7
184,6.155,2.27,0.6
185,6.363,4.56,0.5
186,6.793,3.95,0.6
187,6.992,4.25,0.7
188,7.063,3.33,0.7
189,6.827,3.23,0.7
190,6.505,2.59,0.9
191,6.397,2.09,0.8
192,6.555,4.39,0.7
193,6.538,4.29,0.7
194,6.193,2.99,0.7
195,6.445,6.99,0.6
196,7.05,2.95,0.6
197,7.447,4.39,0.7
198,7.382,5.95,0.6
199,7.08,3.42,0.8
200,7.182,3.69,0.7
201,7.602,3.88,0.8
202,7.583,3.75,1
203,7.35,3.23,0.9
204,7.378,2.1,0.9
205,7.118,1.31,1
206,6.733,2.09,0.9
207,6.792,1.94,0.8
208,6.952,1.11,0.6
209,6.935,2.09,0.7
210,6.663,3.03,0.8
211,6.62,2.68,0.9
212,6.792,1.11,0.7
213,7.24,2.79,0.7
214,7.987,4.37,0.8
215,7.752,2.01,0.9
216,7.23,2.75,0.7
217,7.23,4.11,0.9
218,7.228,3.27,0.8
219,7.283,4.27,0.8
220,7.277,2.45,1
221,6.91,2.44,1
222,7.003,3.05,1.1
223,7.498,4.37,1
224,7.545,2.23,1
225,7.795,2.55,1.1
226,7.672,4.95,1.1
227,7.257,3.33,1.1
228,7.152,1.79,1.1
229,7.282,4.8,1.1
230,7.457,3.11,1.2
231,7.307,3.03,0.9
232,7.375,3.41,0.9
233,7.468,2.56,1.1
234,7.163,1.48,1.2
235,7.013,1.86,1.2
236,7.563,3.16,1.2
237,8.08,2.22,1
238,8.105,1.79,1.2
239,7.783,1.98,1.3
240,7.772,2.15,1.5
241,7.918,1.53,1.4
242,8.114,1.37,1.7
243,7.813,1.16,1.6
244,7.926,1.43,1.3
245,8.283,1.6,1.3
246,8.39,2.28,1.5
247,8.802,4.41,1.5
248,8.982,2.71,1.6
249,8.712,3.23,1.7
250,8.355,2.58,1.8
251,8.422,2.03,1.7
252,8.378,3.91,1.6
253,8.282,2.95,1.6
254,8.373,3.51,1.5
255,8.767,1.96,1.7
256,9.312,4.22,1.9
257,9.615,1.43,1.9
258,10.01,2.49,1.8
259,10.46,4.52,1.7
260,10.35,3.16,2
261,9.841,2.82,1.7
262,9.105,2.54,1.7
263,9.055,1.96,1.9
264,9.513,1.79,1.9
265,9.522,2.55,2
266,10.13,2.51,2
267,10.6,3.25,1.9
268,9.993,2.57,2.1
269,9.847,1.17,2.3
270,10.13,2.47,2.2
271,9.987,3.52,2
272,9.998,2.11,2.1
273,10.32,3.67,1.9
274,10.44,4.23,2.1
275,10.64,3.74,2.3
276,10.6,3.41,2.3
277,10.35,3.29,2.5
278,10.43,2.03,2.6
279,10.47,1.73,2.6
280,10.6,3.07,2.5
281,11.07,1.77,2.1
282,10.87,3.43,2.3
283,10.77,2.63,2.4
284,11.25,3.63,2.6
285,11.32,3.62,2.6
286,11.11,2.03,2.7
287,10.65,2.96,2.9
288,10.62,1.88,2.6
289,10.99,1.74,3
290,11.35,2.7,3
291,11.36,1.18,2.7
292,10.9,3.29,3.3
293,11.1,1.97,3.2
294,11.63,1.55,3.2
295,11.8,1.66,2.8
296,11.85,1.05,2.9
297,11.97,1.86,3
298,12.14,1.04,3.2
299,12.36,1.18,3.6
300,12.73,3.03,2.8
301,12.93,3.1,2.5
302,12.7,3.83,2.7
303,12.29,1.76,3.6
304,12.37,1.07,3.4
305,12.33,2.47,3.5
306,12.37,0.77,3.7
307,12.57,2.51,3.2
308,12.5,1.89,3.6
309,12.54,2.12,3.7
310,12.51,2.46,3.4
311,12.79,4.03,3.3
312,13.09,2.48,3.9
313,13.17,1.17,3.8
314,13.17,1.4,4
315,13.13,2.25,3.5
316,12.7,2.04,3.7
317,12.32,1.44,3.7
318,12.76,2.98,3.8
319,13.34,2.03,3.5
320,13.57,2.32,3.5
321,13.46,1.38,3.3
322,13.09,2.79,3.8
323,12.96,0.82,3.9
324,13.32,1.87,4.2
325,13.47,2.19,3.9
326,13.25,3.03,4.1
327,13.76,2.19,4.1
328,14.12,3.04,4
329,14.42,3.11,4.1
330,14.42,2.26,4
331,14.39,2.69,4.6
332,14.39,3.41,4.3
333,14.12,1.69,4.4
334,14.54,3.33,3.5
335,14.86,4.37,3.9
336,15.23,1.15,4.2
337,15.57,2.67,4
338,15.52,2.72,3.9
339,15.71,1.74,3.8
340,15.6,2.93,3.7
341,15.15,3.14,4.1
342,15.19,2.02,3.7
343,15.58,2.73,4
344,15.77,4.01,4
345,15.91,3.14,4
346,15.89,2.82,3.9
347,16.07,3.86,4.2
348,16.02,3.13,4.1
349,15.85,1.34,3.9
350,16.14,2.07,4
351,16.23,6.03,3.5
352,16.12,3.45,4
353,16.24,3.15,4.2
354,16.1,2.36,4.1
355,15.95,2.52,4.2
356,16.1,2.38,4.7
357,16.21,5.91,4.4
358,16.22,2.51,3.9
359,16.29,2.76,4.2
360,16.21,0.97,4.7
361,16.21,0.73,4.6
362,16.49,3.67,4.3
363,16.28,2.03,3.9
364,16.23,5.06,4.3
365,16.77,2.65,5.3
366,,,
