DOY,MeanT,Rain,MeanPET
180,5.848,3.99,0.6
181,5.845,2.94,0.6
182,5.942,1.78,0.6
183,5.852,1.82,0.6
184,5.47,2.46,0.6
185,5.517,1.06,0.6
186,5.712,1.61,0.6
187,5.862,1.79,0.7
188,5.863,0.67,0.6
189,5.679,2.38,0.5
190,5.336,1.95,0.6
191,5.213,1.83,0.6
192,5.312,0.63,0.6
193,5.49,2.56,0.6
194,5.495,2.73,0.6
195,5.632,1.9,0.8
196,5.66,1.68,0.6
197,5.775,2.05,0.5
198,6.302,3.41,0.6
199,6.375,3.58,0.6
200,6.533,2.88,0.6
201,6.57,2.07,0.6
202,6.607,3.4,0.7
203,6.865,3.55,0.8
204,6.703,1.93,0.7
205,6.41,1.84,0.8
206,5.923,0.99,0.6
207,5.74,3.48,0.8
208,6.341,4.93,0.8
209,6.88,2.75,0.8
210,6.957,1.59,0.9
211,6.928,1.63,0.9
212,6.66,5.17,0.8
213,6.588,1.69,0.9
214,7.127,0.57,0.9
215,7.56,2.64,0.9
216,7.172,1.73,0.8
217,6.645,2.35,0.8
218,6.795,4.06,0.9
219,6.855,2.14,0.8
220,6.78,2.24,0.8
221,6.513,3.1,0.9
222,6.112,1.13,0.9
223,6.232,0.99,1.1
224,6.9,0.59,1
225,7.322,3.03,1.1
226,7.42,2.12,1
227,7.045,2.11,1.1
228,6.447,1.55,1
229,6.98,2.25,1.2
230,7.72,3.16,1.2
231,7.375,3.39,1.1
232,7.18,1.76,1.2
233,7.463,0.79,1.2
234,7.585,3.01,1.3
235,7.542,0.34,1.4
236,7.405,0.35,1.3
237,7.873,1.33,1.4
238,8.497,1.84,1.3
239,8.668,1.9,1.5
240,8.175,0.7,1.4
241,7.823,1.87,1.3
242,8.107,0.93,1.4
243,8.078,1.13,1.5
244,8.067,1.08,1.5
245,8.838,1.13,1.7
246,9.13,1.39,1.6
247,8.597,1.17,1.5
248,8.688,2.69,1.5
249,8.923,0.78,1.6
250,9.075,1.21,2
251,8.887,0.65,1.9
252,8.355,0.95,1.7
253,8.238,0.85,1.7
254,8.528,1.88,2
255,8.593,1.06,1.7
256,8.928,1.45,1.9
257,9.365,1.47,1.7
258,9.763,1.31,2.1
259,10.04,0.11,2.1
260,10.14,0.19,2.2
261,10.19,1.78,2.3
262,9.637,1.06,2.1
263,9.542,1.58,2.3
264,9.773,1.31,2.4
265,9.718,1.1,2.3
266,9.657,1.16,2.2
267,9.923,1.16,2.1
268,10.01,3.89,2.2
269,9.692,2.86,2.1
270,9.778,1.47,2.3
271,9.823,0.99,2.5
272,9.605,2.59,2.2
273,10.23,1.49,2.5
274,10.75,0.2,2.6
275,10.64,0.33,2.5
276,11.04,1.1,2.7
277,10.98,3.17,2.5
278,10.72,1.91,2.6
279,10.57,1.21,2.6
280,10.68,2.52,3
281,11.03,2.1,2.7
282,10.57,3.71,2.4
283,9.828,2.2,2.4
284,10.18,3.14,2.5
285,11.17,2.2,2.8
286,11.14,5.07,2.8
287,11.15,2.17,3.3
288,10.91,0.97,3.1
289,10.42,0.67,2.9
290,10.85,0.75,3
291,11.75,0.79,3.5
292,11.59,1.77,3.3
293,11.22,1.43,3.5
294,11.94,0.9,3.6
295,12.05,0.53,3.8
296,11.11,1.17,3.2
297,11.1,0.69,3.5
298,11.73,0.56,3.4
299,12.13,1.23,3.5
300,12.55,1.53,3.4
301,12.4,1.23,3.5
302,12.71,1.79,3.2
303,12.88,1.6,3.2
304,12.8,0.85,3.9
305,12.93,0.84,3.8
306,12.76,0.82,3.9
307,12.66,0.31,3.9
308,12.54,1.21,4
309,12.84,1.01,4.3
310,12.94,2.03,4.3
311,12.27,1.08,3.7
312,12.5,2.26,3.7
313,13.02,1.44,3.8
314,12.97,1.72,3.9
315,13.02,1.06,4.1
316,13.38,2.07,4.3
317,13.34,1.08,4.3
318,12.82,1.37,4.1
319,13.15,0.88,4.3
320,13.77,0.73,4.8
321,14.05,1.02,5.1
322,13.59,2.78,3.9
323,12.86,3.04,4.3
324,12.89,2.5,4.4
325,13.24,1.97,4
326,13.61,3.67,4.3
327,13.37,0.96,4.3
328,13.65,0.7,4.2
329,14.64,1.62,4.7
330,14.64,1.5,4.5
331,14.15,0.99,4.8
332,14.04,2.25,4.3
333,14.12,2.64,4.6
334,14.1,0.77,4.4
335,14.19,1.15,4.3
336,14.95,0.81,4.7
337,15.81,0.31,4.5
338,15.65,0.57,4.9
339,15.78,1.04,5.3
340,16.09,1.9,5.2
341,15.51,2.4,4.1
342,15.2,1.84,4.7
343,15.39,1.79,4.9
344,15.25,0.63,4.6
345,15.31,1.36,4.5
346,15.69,0.82,4.9
347,16.16,1.32,5.1
348,15.86,1.71,4.7
349,15.49,1.07,4.9
350,15.94,3.59,4.9
351,16.26,1.63,4.6
352,16.18,2.45,4.6
353,15.86,2.2,4.5
354,16.05,2.36,5
355,16.07,4.2,4.7
356,15.69,1.51,5.2
357,15.53,2.46,4.9
358,15.61,1.43,4.8
359,16.09,0.43,5.2
360,16.2,0.95,5.4
361,15.93,1.74,5
362,16.36,1.47,5.3
363,16.32,1.87,5
364,16.23,0.86,5
365,16.57,2.18,4.6
366,16.52,1.14,5.3
