DOY,MeanT,Rain,MeanPET
234,11.36,2.01,1.6
235,11.07,2.01,1.8
236,10.84,2.29,1.7
237,11.1,4.21,1.7
238,11.52,4.31,1.7
239,11.65,2.88,1.8
240,11.42,2.92,1.9
241,11.27,2.88,1.9
242,11.41,3.19,1.8
243,11.57,4.12,2
244,11.41,2.24,2.2
245,11.5,3.81,1.9
246,11.8,2.93,1.8
247,11.97,2.39,2
248,12.23,3.97,1.9
249,12.27,3.31,1.9
250,12.23,1.99,2.2
251,12.03,2.23,2.3
252,11.81,3.15,2.1
253,11.76,6.11,2.1
254,11.88,3.4,2.2
255,12.04,4.18,2.2
256,12.2,1.43,2.2
257,12.55,3.47,2.5
258,12.68,1.64,2.4
259,12.88,2.87,2.5
260,13.21,4.22,2.2
261,13.27,2.17,2.5
262,13.04,1.81,2.3
263,12.8,2.57,2.4
264,12.66,3.2,2.7
265,12.57,2.22,2.6
266,12.82,2.8,2.6
267,13.44,1.52,2.9
268,13.74,3.68,2.7
269,13.3,3.31,2.6
270,13.23,1.75,3
271,13.57,1.92,2.7
272,13.49,3.36,2.9
273,13.34,3.07,2.8
274,13.59,4.43,2.6
275,13.89,4.42,2.9
276,13.85,5.2,2.8
277,13.8,2.96,3.1
278,13.88,3.44,3
279,13.81,2.63,3.3
280,13.52,2.66,3.3
281,13.66,2.78,3.2
282,14.17,3.57,2.8
283,14.07,3.93,3
284,13.98,2.18,3.2
285,14.38,5.84,3.2
286,14.5,2.05,3.2
287,14.37,2.5,3.3
288,14.17,3.36,3.3
289,14.01,2.09,3.6
290,14.15,0.83,3.9
291,14.33,2.75,3.9
292,14.34,2.27,3.6
293,14.19,1.88,3.7
294,14.21,1.72,3.8
295,14.7,1.36,3.8
296,14.82,0.66,3.8
297,14.64,1.49,3.9
298,14.8,2.61,3.8
299,14.87,1.34,3.7
300,14.92,1.48,3.8
301,15.25,2.79,3.5
302,15.5,5.48,3.1
303,15.49,2.01,3.6
304,15.33,1.79,4
305,15.26,1.81,4.1
306,15.44,1.52,4.3
307,15.61,0.69,4.4
308,15.48,2.82,3.8
309,15.49,4.37,3.9
310,15.8,3.41,3.9
311,15.82,2.09,3.9
312,15.73,2.38,4
313,15.79,1.67,4.1
314,15.87,2.34,4.4
315,15.84,2.57,4.5
316,16.01,2.7,4.3
317,15.93,1.28,4.3
318,15.72,1.51,4.4
319,16,1.72,4.8
320,16.41,1.18,4.5
321,16.53,1.76,4.4
322,16.42,1.24,4.5
323,16.03,2.31,4.7
324,15.76,0.57,4.9
325,16.08,1.12,4.9
326,16.33,2.34,4.4
327,16.5,3,4.4
328,16.77,1.91,5
329,16.87,7.67,4.5
330,17.17,2.96,4.8
331,17.19,1.51,5
332,17.06,1.07,5.3
333,17.12,2.18,4.8
334,17.28,1.42,4.9
335,17.61,3.88,4.5
336,17.65,3.47,4.5
337,17.82,2.27,4.7
338,18.06,5.68,4.6
339,17.87,4.02,4.5
340,17.81,2.45,4.7
341,18.05,1.57,5
342,18.14,2.62,5
343,18.17,3.3,5.2
344,18.29,1.76,4.8
345,18.49,1.42,4.7
346,18.69,0.39,4.9
347,18.72,1.99,4.8
348,18.76,2.76,5.3
349,18.55,6.93,4.7
350,18.21,2.93,4.7
351,18.52,4.41,5.1
352,18.67,6.62,4.4
353,18.53,4.44,4.8
354,18.78,4.26,5.2
355,18.92,3.26,5
356,18.84,2.1,5.3
357,18.76,2.09,5.6
358,18.59,8.21,4.9
359,18.62,3.44,4.8
360,18.83,1.77,5.1
361,18.74,0.93,5.5
362,18.75,0.88,5.2
363,18.99,2.23,5
364,19.06,4.16,4.8
365,19.01,8.6,4.9
366,19.15,2.74,5.6
