DOY,MeanT,Rain,MeanPET
128,12.98,1.73,1.2
129,12.97,1.82,1
130,12.71,5.16,1
131,12.95,1.39,1.1
132,13.37,5.65,1
133,13.07,6.87,1
134,12.41,1.23,1.2
135,12.13,3.73,1
136,12.17,1.34,1
137,12.08,2.23,1.1
138,11.59,2.98,0.9
139,11.52,1.85,0.9
140,11.65,1.27,0.9
141,11.75,2.5,0.9
142,11.56,4.07,0.9
143,11.14,4.22,1
144,10.77,4.8,0.8
145,10.9,4.83,0.9
146,11.21,3.58,0.9
147,11.27,4.33,0.9
148,11.16,3.29,0.8
149,10.47,2.68,0.8
150,9.787,3.56,0.8
151,9.717,3.09,0.6
152,9.92,2.73,0.8
153,10.16,3.14,0.8
154,10.1,1.52,0.7
155,9.973,4.19,0.7
156,10.08,4.63,0.6
157,10.11,2.86,0.7
158,10.22,3.7,0.6
159,9.793,3.45,0.8
160,9.444,1.7,0.9
161,9.856,2.19,0.6
162,10.03,4.9,0.6
163,10.29,5.98,0.6
164,10.29,4.46,0.7
165,9.803,0.68,0.8
166,9.462,1.27,0.8
167,9.507,3.56,0.7
168,9.694,5.75,0.7
169,9.675,4.22,0.6
170,9.725,7.09,0.6
171,9.848,3.58,0.6
172,9.792,5.68,0.8
173,9.552,2.86,0.7
174,8.979,4.62,0.6
175,8.544,3.95,0.7
176,8.342,2.66,0.7
177,8.538,4.16,0.6
178,8.713,3.5,0.6
179,8.606,2.64,0.7
180,8.842,4.56,0.7
181,8.541,3.47,0.6
182,8.29,2.6,0.7
183,8.185,3.83,0.6
184,7.97,1.92,0.7
185,7.976,2.89,0.6
186,8.343,3.44,0.6
187,8.948,3.92,0.6
188,9.161,4.25,0.6
189,9.248,4.91,0.7
190,9.054,3.73,0.7
191,8.372,0.89,1
192,8.009,1,0.8
193,8.072,4.56,0.8
194,8.048,3.59,0.7
195,8.124,2.15,0.7
196,8.391,4.36,0.7
197,8.843,7.46,0.6
198,9.211,5.94,0.8
199,9.124,5.83,0.7
200,9.078,3.09,0.8
201,9.296,5.3,0.9
202,9.42,2.21,0.9
203,9.064,4.45,0.9
204,8.56,1.57,0.8
205,8.565,2.3,0.8
206,8.661,0.48,0.9
207,8.478,2.01,0.9
208,8.498,2.03,0.9
209,8.8,2.11,0.9
210,9.048,2.68,0.9
211,8.664,3.3,0.9
212,8.489,1.27,1
213,8.637,1.36,1
214,8.985,2.22,0.8
215,9.753,1.86,0.9
216,9.788,1.38,1.1
217,9.363,5.75,0.9
218,9.254,4.76,0.9
219,9.318,3.6,0.9
220,9.473,4,0.9
221,9.517,3.91,1.1
222,9.08,1.26,1.1
223,9.102,1.06,1.1
224,9.691,2.79,1.2
225,9.709,2.65,1.2
226,9.567,1.06,1.1
227,9.361,6.56,1.1
228,8.941,4.59,1.3
229,8.917,1.7,1.3
230,9.269,3.41,1.2
231,9.398,2.69,1.3
232,9.686,2.57,1.1
233,10.15,2.19,1.2
234,9.97,1.44,1.4
235,9.725,1.83,1.3
236,9.499,1.86,1.4
237,9.506,3.26,1.3
238,9.94,2.82,1.2
239,9.966,2.17,1.5
240,9.623,1.93,1.5
241,9.52,1.15,1.6
242,9.79,1.45,1.3
243,10.45,3.94,1.6
244,10.55,1.28,1.8
245,10.36,3.93,1.6
246,10.27,2.61,1.6
247,10.33,1.49,1.6
248,10.65,3.1,1.7
249,10.57,5.11,1.8
250,10.55,2.31,1.9
251,10.43,3.47,1.8
252,10.32,2.5,1.8
253,10.38,4.07,1.7
254,10.4,2.05,1.8
255,10.31,4.46,1.9
256,10.61,1.85,1.8
257,11.5,7.24,1.9
258,11.52,2.44,1.9
259,11.26,1.84,1.9
260,11.58,3.53,1.9
261,11.63,5.13,2
262,11.23,3.1,2
263,10.93,3.2,2
264,11.09,5.27,2.3
265,11.15,2.13,2.1
266,11.15,3.55,2.1
267,11.95,1.99,2
268,12.48,5.11,2
269,11.64,4.03,2.1
270,11.35,1.08,2.4
271,11.9,1.92,2.3
272,11.77,5.53,2.5
273,11.76,2.92,2.2
274,12.17,4.7,2.2
275,12.22,5.26,2.3
276,12.21,4.57,2.4
277,12.3,4.47,2.4
278,12.16,3.25,2.5
279,12.11,2.56,2.7
280,11.9,2.92,2.7
281,11.78,4.29,2.4
282,12.22,3.2,2.3
283,12.16,2.67,2.6
284,12.07,2.1,2.5
285,12.6,4.27,2.5
286,12.96,2.45,2.7
287,12.78,1.75,2.6
288,12.32,2.36,2.6
289,12.26,3,2.6
290,12.48,1.94,2.9
291,12.86,3.65,2.7
292,12.84,2.34,2.9
293,12.41,0.83,3.1
294,12.48,2.36,3.1
295,13.19,1.33,2.9
296,13.46,0.96,3.1
297,13.3,3.04,3
298,13.4,1.35,3.2
299,13.47,1.33,3.2
300,13.57,0.92,3.4
301,13.92,2.25,2.9
302,14.31,2.94,2.5
303,14.19,4.81,3.1
304,13.82,3,3.5
305,13.69,1.18,3.6
306,13.95,2.11,3.5
307,14.28,0.55,3.4
308,14.15,1.81,3
309,13.96,6.83,3.6
310,13.94,3.73,3.3
311,14.03,2.1,3.5
312,14.23,6.1,3.8
313,14.36,2.11,3.8
314,14.54,2.21,3.7
315,14.82,2.46,3.8
316,14.91,1.88,3.4
317,14.37,0.91,3.6
318,14.02,4.16,3.8
319,14.4,2.4,3.9
320,14.69,2.35,3.4
321,14.75,2.9,3.6
322,14.75,3.2,3.3
323,14.34,2.19,3.6
324,13.9,0.55,3.6
325,14.28,0.54,4
326,14.86,3.67,3.8
327,15.04,2.3,4
328,15.58,3.8,4.4
329,15.84,2.94,3.7
330,16,4.08,4.2
331,15.96,2.54,4.1
332,15.95,3.63,4.6
333,16.13,2.69,4
334,16.13,0.62,4.3
335,16.28,2.64,3.5
336,16.28,2.79,3.9
337,16.64,2.72,4
338,16.88,2.47,3.9
339,16.8,5.17,3.7
340,16.8,1.23,3.8
341,17.1,1.4,4
342,17,1.49,4.4
343,16.87,4.89,4.2
344,17.19,2.56,4.3
345,17.3,2.87,4.2
346,17.33,2.38,3.8
347,17.31,3.83,4.1
348,17.56,2.87,4.4
349,17.42,5.13,3.8
350,16.99,4.27,3.9
351,17.18,2.66,4.2
352,17.31,10.79,3.5
353,17.11,3.4,3.8
354,17.21,7.55,4.1
355,17.43,2.59,4.5
356,17.4,3.55,4.6
357,17.52,1.79,4.7
358,17.69,4.34,4.6
359,17.48,2.07,4
360,17.46,2.51,4.2
361,17.24,0.41,4.6
362,17.23,0.66,4.5
363,17.48,2.96,4.5
364,17.31,2.75,4.6
365,17.29,2.55,4.6
366,17.76,2.36,4.8
