DOY,MeanT,Rain,MeanPET
117,14.1,2.71,1.7
118,14.76,2.11,1.7
119,15.11,3.16,1.7
120,14.64,3.09,1.7
121,14.46,4.33,1.6
122,14.28,4.56,1.5
123,14.19,2.56,1.6
124,14.37,2.73,1.5
125,14.23,2.65,1.5
126,13.92,2.46,1.5
127,13.64,1.79,1.5
128,13.61,0.38,1.4
129,13.66,1.12,1.3
130,13.42,3.56,1.3
131,13.53,1.81,1.2
132,13.9,1.45,1.4
133,13.9,6.47,1.2
134,13.61,2.07,1.4
135,13.32,2.79,1.4
136,13.38,1.82,1.4
137,13.45,2.7,1.5
138,12.74,2.47,1.3
139,12.32,1.18,1.2
140,12.56,0.94,1.3
141,12.59,1.23,1.3
142,12.62,3.37,1.3
143,12.54,2.39,1.1
144,12.48,3.98,1.2
145,12.61,4.39,1.2
146,12.69,3.55,1.2
147,12.48,2.48,1.1
148,12.49,2.95,1
149,12.02,6.13,1.1
150,11.4,2.05,1.1
151,11.32,2.78,1
152,11.4,1.56,1.2
153,11.43,5.15,1.1
154,11.43,4.42,1
155,11.06,3.24,0.9
156,10.74,1.34,0.9
157,10.95,2.15,0.9
158,11.09,2.41,1.1
159,10.87,2.24,1
160,10.5,1.27,1
161,10.81,1.51,0.9
162,11.38,6.36,1
163,11.36,3.7,1
164,11.41,3.16,0.9
165,11.4,2.68,1
166,11.1,2.4,1.1
167,10.86,2.1,1.1
168,10.78,2.77,0.9
169,10.82,3.34,0.9
170,10.91,4.45,0.9
171,10.66,5.92,0.8
172,10.38,4.27,0.8
173,10.71,2.18,0.9
174,10.62,5.73,0.9
175,10.08,2.82,0.9
176,10.11,3.6,1
177,10.47,3.41,1
178,10.86,1.41,1.1
179,10.44,0.58,1
180,9.863,5.24,1
181,9.982,8.34,0.9
182,9.965,5.88,0.8
183,9.878,3.2,0.9
184,9.922,2.79,1
185,9.832,6.08,0.9
186,9.753,6.44,0.8
187,9.818,6.94,0.8
188,10.1,5.56,1
189,10.26,3.04,1.1
190,10.22,2.41,1
191,9.717,3.54,1
192,9.358,2.17,0.9
193,9.54,3.34,0.9
194,9.828,3.81,0.8
195,9.818,4.02,1
196,9.853,5.72,1
197,10.06,3.18,0.9
198,10.17,7.24,0.9
199,10.34,8.13,0.9
200,10.24,3.09,0.9
201,10.07,2.02,1
202,10.14,1.78,1.1
203,10.26,2.92,1.1
204,10.5,4.96,1.1
205,10.66,5,1.2
206,10.34,4.68,1
207,9.78,4.21,1.1
208,9.823,4.02,1
209,10.33,2.53,1.2
210,10.33,2.15,1.3
211,10.18,3.83,1.2
212,10.13,3.54,1.1
213,9.933,0.9,1.2
214,10.05,2.64,1.2
215,10.69,3.44,1.1
216,10.96,4.79,1.2
217,10.67,6.77,1.2
218,10.06,3.85,1.2
219,10.38,5.72,1.3
220,11.02,2.4,1.3
221,10.52,1.44,1.5
222,10.14,4.35,1.3
223,9.96,2.53,1.5
224,10.26,3.55,1.4
225,10.61,1.52,1.5
226,10.75,1.15,1.8
227,10.65,1.89,1.6
228,10.03,2.36,1.6
229,10.01,3.73,1.5
230,10.38,1.69,1.7
231,10.5,2.83,1.5
232,10.29,3.63,1.4
233,10.46,1.76,1.7
234,10.69,3.75,1.7
235,10.23,2.17,1.6
236,10.15,1.41,1.7
237,10.4,1.23,1.7
238,10.87,1.87,1.7
239,11,1.27,1.7
240,10.73,1.63,1.8
241,10.78,1.99,1.9
242,10.94,4.72,1.8
243,10.95,3.31,1.6
244,10.65,1.85,1.8
245,10.98,2.49,2
246,11.75,4.37,2.1
247,11.57,2.03,2
248,11.38,1.76,2.1
249,11.66,4.66,2
250,11.8,3.27,1.9
251,11.64,2.9,2.2
252,11.3,2.75,2.2
253,11.3,5.56,2.2
254,11.4,4.34,2.3
255,11.42,2.27,2.1
256,11.67,1.48,2.3
257,12.14,1.57,2.6
258,12.33,1.3,2.4
259,12.47,0.74,2.7
260,13.16,1.56,2.7
261,13.29,1.26,2.7
262,12.67,2.63,2.5
263,12.42,2.6,2.4
264,12.34,4.22,2.7
265,12.35,2.83,2.7
266,12.3,2.49,2.5
267,12.43,1.89,2.6
268,13.2,4.76,2.8
269,13.48,3.05,2.7
270,13.15,1.28,3.1
271,13.32,3.15,2.9
272,13.08,2.29,2.7
273,12.79,0.97,3.2
274,13.33,3.14,2.8
275,13.49,0.99,3
276,13.49,0.92,3.2
277,13.55,1.56,3.3
278,13.54,2.8,3.3
279,13.66,2.44,3.4
280,13.41,0.73,3.3
281,13.53,0.99,3.3
282,14.1,2.08,3.2
283,13.73,2.37,3
284,13.25,1.91,3.2
285,13.82,1.45,3.2
286,14.33,4.01,3.4
287,14.32,5.2,3.6
288,13.81,3.66,3.7
289,13.68,3.5,3.5
290,13.87,0.33,3.8
291,14.13,0.83,4
292,14.26,2.43,3.8
293,14.03,1.51,3.8
294,14.03,1.68,3.7
295,14.51,6.18,4
296,14.26,3.63,3.6
297,13.65,1.17,3.6
298,14.29,0.98,3.9
299,14.48,0.79,3.9
300,14.51,1.47,4.1
301,15.26,2.39,3.7
302,15.73,0.68,3.7
303,15.74,2.2,4.1
304,15.37,1.55,4.1
305,15.02,0.74,4
306,14.9,2.04,4
307,14.94,1.68,4.2
308,15.11,3.74,4
309,15.54,5.7,4.3
310,15.66,1.72,4.1
311,15.12,2.51,3.8
312,15.17,1.92,4.1
313,15.59,1.57,4.5
314,15.48,1.45,4.6
315,15.49,2.55,4.2
316,15.99,4.34,4.5
317,15.88,4.38,4.4
318,15.48,3.01,4.2
319,15.42,1.88,4.3
320,15.79,0.39,4.7
321,16.44,1.52,5.1
322,16.58,0.94,4.6
323,15.88,1.95,4.3
324,15.26,1.53,4.7
325,15.58,0.62,4.7
326,16.3,1.75,4.7
327,16.38,1.58,4.5
328,16.27,0.99,5
329,16.55,2.1,4.5
330,16.73,2.02,4.3
331,16.72,2.46,4.8
332,17,2.94,5.1
333,17.05,4.26,4.7
334,16.86,1.54,5
335,17.11,1.96,4.7
336,17.02,1.83,4.3
337,17.42,1.49,4.5
338,17.83,1.26,4.9
339,17.74,2.87,4.7
340,18.14,0.9,5
341,18.33,3.27,5.1
342,18.05,2.68,5
343,17.77,2.07,5.1
344,17.76,1.92,4.7
345,18.04,0.8,5.1
346,18.27,1.35,4.8
347,18.44,3.94,4.7
348,18.75,1.46,4.8
349,18.59,3.42,4.5
350,18.08,1.09,4.6
351,18.35,1.27,4.9
352,18.81,1.98,4.8
353,18.66,4.15,4.8
354,18.71,3.32,5.1
355,18.71,1.63,5.1
356,18.47,2.72,5.1
357,18.11,0.77,4.7
358,18.12,2.93,4.5
359,18.44,1.84,4.8
360,18.31,2.86,5.1
361,18.26,1.55,5
362,18.52,1.78,5.2
363,18.51,0.73,4.8
364,18.55,2.38,4.7
365,18.78,2.97,5.1
366,18.77,0.8,5.3
