DOY,MeanT,Rain,MeanPET
281,13.44,5.73,2.5
282,14.06,5.01,2.4
283,14.04,6.18,2.4
284,13.99,4.31,3.1
285,14.27,5.52,3
286,14.54,4.1,3.2
287,14.19,4.5,3.7
288,13.82,5.53,3.4
289,13.89,2.83,3.3
290,13.95,2.75,3.5
291,14.03,2.99,3.7
292,13.98,3.18,3.3
293,13.81,3.75,3.4
294,13.95,3.02,3.2
295,14.52,3.07,3.2
296,14.49,1.11,2.9
297,14.38,3.09,3.7
298,14.56,3.43,3.2
299,14.55,2.09,2.9
300,14.6,1.7,3.2
301,14.95,3.46,3.2
302,15.4,6.04,2.7
303,15.31,4.83,3.1
304,14.86,2.17,3.7
305,14.86,3.09,3.8
306,15.05,2.81,3.6
307,15.07,0.89,3.6
308,15.01,2.84,3.6
309,15.06,7.23,3.5
310,15.42,3.71,3.3
311,15.32,4.26,3.4
312,15.41,2.82,3.5
313,15.7,2.79,3.8
314,15.53,1.76,4.1
315,15.49,5.14,4.3
316,15.73,4.37,3.7
317,15.52,1.64,4.5
318,15.22,4.59,3.3
319,15.48,2.99,4
320,15.92,3.27,4.5
321,16.21,3.52,4.4
322,16.22,1.81,4.2
323,15.88,1.76,4
324,15.34,0.97,4.4
325,15.59,2.33,4.1
326,16.11,3.53,4
327,16.1,4.61,3.5
328,16.22,2.74,4.1
329,16.63,8.65,3.9
330,16.89,5.78,4
331,16.87,1.48,4.6
332,16.72,2.98,3.8
333,16.75,2.95,4.1
334,16.9,1.97,3.7
335,17.07,3.67,4.3
336,17.21,4.24,4.3
337,17.41,1.6,3.7
338,17.56,9.86,4.1
339,17.43,9.82,3.8
340,17.4,3.86,4.7
341,17.61,3.99,4.3
342,17.63,2.35,4
343,17.63,5.62,4.4
344,17.71,4.17,4.6
345,17.87,0.9,4.1
346,18.19,0.92,3.8
347,18.35,1.81,4.4
348,18.26,3.78,5
349,18.02,6.29,4.4
350,17.51,4.9,3.9
351,17.73,3.55,4.2
352,17.99,7.38,4.1
353,17.73,4.83,3.8
354,18.06,6.65,4.3
355,18.48,4.08,3.9
356,18.26,2.09,4.2
357,18.21,2.31,4.8
358,18.18,5.1,4.5
359,18.18,5.16,4.2
360,18.47,2.17,4.8
361,18.11,1.42,4.7
362,18.01,1.53,4.3
363,18.58,6.08,4.6
364,18.56,6.52,3.7
365,18.28,11.09,3.6
366,18.39,1.67,4.8
