DOY,MeanT,Rain,MeanPET
90,18.62,1.34,3.1
91,18.54,2.17,2.9
92,18.39,1.77,2.7
93,18.22,3.18,2.8
94,18.09,1.51,2.9
95,18.12,3.77,2.9
96,17.93,2.51,2.7
97,17.66,4.09,2.7
98,17.35,1.22,2.8
99,17.15,2.11,2.7
100,16.98,3.49,2.4
101,16.85,1.65,2.4
102,17.01,1.6,2.5
103,17.09,4.98,2.4
104,16.96,5.29,2.3
105,16.62,2.21,2.3
106,16.55,2.7,2.2
107,16.74,2.85,2.3
108,16.95,1.99,2.2
109,16.66,1.65,2.2
110,16.46,1.3,2.1
111,16.62,2.94,2
112,16.47,3.49,1.9
113,16.31,1.24,2
114,16.58,1.61,2.1
115,16.65,5.17,2.2
116,16.26,3.78,2
117,16.14,1.93,2
118,16.72,2.66,1.9
119,16.68,2.37,2
120,16.06,3.13,1.8
121,15.81,3.91,1.8
122,15.65,4.75,1.7
123,15.47,4.29,1.7
124,15.28,3.01,1.6
125,15.2,5.21,1.7
126,15.24,2.97,1.6
127,15.09,2.52,1.6
128,15.18,2.91,1.6
129,15.17,4.19,1.4
130,14.98,5.42,1.3
131,14.96,2.33,1.4
132,15.16,6.17,1.4
133,15.13,3.33,1.3
134,14.87,2.1,1.5
135,14.91,4.64,1.5
136,14.83,2.04,1.3
137,14.56,2.33,1.5
138,14.28,2.69,1.4
139,14.29,2.79,1.5
140,14.44,2.48,1.4
141,14.47,3.83,1.4
142,14.28,6.57,1.2
143,13.97,4.27,1.3
144,13.77,7.24,1.4
145,13.74,3.22,1.3
146,13.78,5.54,1.3
147,13.93,4.05,1.3
148,13.61,3.83,1.1
149,12.94,3.21,1.1
150,12.93,4.74,1.2
151,13.12,5.61,1.1
152,13,3.74,1.1
153,12.74,5.5,1.1
154,12.52,3.29,1.1
155,12.29,5.21,1.2
156,12.21,4.49,1
157,12.45,6,1
158,12.71,2.99,0.9
159,12.63,2.29,1.2
160,12.55,2.81,1.2
161,12.9,4.06,0.9
162,12.94,5.6,0.9
163,12.88,4.83,1
164,12.76,3.34,1
165,12.23,3.12,1.1
166,12.18,1.9,1
167,12.53,3.18,1
168,12.43,4.72,1
169,12.37,3.83,0.9
170,12.52,6.12,0.8
171,12.19,3.1,1
172,12.13,5.66,1.2
173,12.42,2.83,1.1
174,12.19,3.85,1.1
175,11.73,2.85,0.9
176,11.64,7.26,0.9
177,11.76,4.87,0.9
178,11.63,2.83,1.1
179,11.47,3.78,1
180,11.61,6.25,1
181,11.34,4.34,0.9
182,11.06,2.39,1.1
183,11.09,3.62,1
184,10.92,3.47,1
185,10.85,4.52,0.9
186,11.08,5.06,0.9
187,11.23,5.29,1
188,11.37,5.55,1
189,11.67,5,1
190,11.49,5.18,1.3
191,10.94,2.43,1.2
192,10.76,3.22,1.1
193,10.84,6.7,1
194,10.79,3.91,1
195,10.64,1.84,1.1
196,10.89,6.34,1
197,11.38,8.16,1
198,11.67,6.22,1
199,11.76,3.34,0.9
200,11.65,3.74,1.1
201,11.62,4.42,1.1
202,11.7,5.64,1.1
203,11.6,5.97,1
204,11.36,4.64,1.2
205,11.46,2.19,1.1
206,11.38,3.21,1.1
207,11.13,4.67,1.2
208,11.42,2.64,1.3
209,11.51,2.91,1.3
210,11.48,3.93,1.2
211,11.54,4.77,1.2
212,11.5,2.07,1.2
213,11.5,2.84,1.3
214,11.63,3.93,1.1
215,12.03,5.23,1.1
216,11.88,2.61,1.3
217,11.43,3.96,1.1
218,11.36,4.02,1.2
219,11.51,2.65,1.3
220,11.66,4.66,1.2
221,11.77,4.59,1.5
222,11.57,1.86,1.5
223,11.43,4.28,1.7
224,11.82,4.47,1.5
225,11.95,2.45,1.7
226,11.91,3.65,1.5
227,11.89,4.03,1.6
228,11.54,3.79,1.6
229,11.29,2.94,1.6
230,11.58,5.19,1.8
231,11.68,3.83,1.6
232,11.72,3.91,1.7
233,11.96,4.71,1.7
234,11.9,3.73,1.7
235,11.71,2.5,1.8
236,11.72,1.94,1.7
237,12.02,4.67,1.8
238,12.39,3.65,1.7
239,12.53,2.36,2
240,12.28,2.66,2
241,12.08,2.17,2
242,12.25,2.53,1.9
243,12.34,5.19,1.9
244,12.17,3.11,2.1
245,12.27,3.77,1.9
246,12.54,3,2
247,12.55,2.67,2.2
248,12.66,7.07,2
249,12.78,4.27,2.2
250,12.71,3.03,2.2
251,12.64,3.11,2.2
252,12.66,1.81,2.3
253,12.66,3.88,2.1
254,12.64,1.9,2.5
255,12.69,4.81,2.3
256,12.84,3.12,2.5
257,13.08,2.95,2.4
258,13.3,1.53,2.5
259,13.52,3.65,2.5
260,13.8,2.23,2.4
261,13.83,3.35,2.7
262,13.71,2.87,2.6
263,13.46,2.39,2.6
264,13.14,3.11,2.8
265,13.15,3.78,2.6
266,13.44,3.46,2.5
267,13.94,3.6,2.6
268,14.2,4.39,2.6
269,13.88,3.33,2.6
270,13.87,1.61,3
271,14.11,3.37,2.9
272,13.95,4.63,2.9
273,14.14,3.3,3
274,14.48,3.94,2.9
275,14.38,6.98,3
276,14.11,4.17,3.1
277,13.98,2.39,3.1
278,14.19,2.51,3
279,14.21,2.35,3.4
280,13.87,1.84,3.2
281,13.94,3.02,3.2
282,14.56,3.79,3.2
283,14.69,3.02,3.1
284,14.4,3.19,3.3
285,14.46,4.71,3.2
286,14.65,2.86,3.5
287,14.54,3.16,3.2
288,14.3,3.8,3.4
289,14.36,1.83,3.7
290,14.38,1.71,3.9
291,14.53,2.45,3.8
292,14.52,3.78,3.7
293,14.35,1.86,3.9
294,14.47,1.75,3.8
295,14.82,1.7,3.5
296,14.91,1.68,3.5
297,14.77,2.07,3.6
298,14.85,1.61,3.7
299,15.18,1.64,3.8
300,15.36,1.49,3.6
301,15.78,2.97,3.7
302,16.21,3.06,3.3
303,15.93,3.6,3.7
304,15.57,2.31,3.9
305,15.69,2.41,4.3
306,15.76,2.04,4.6
307,15.7,0.98,4.4
308,15.7,2.14,3.7
309,15.68,3.97,4
310,15.65,3.71,4.1
311,15.71,2.51,4.2
312,16.03,3.3,4.2
313,16.2,1.84,4.2
314,16.15,1.93,4.3
315,16.05,2.65,4.5
316,16.06,1.96,4.2
317,16.16,1.26,4.5
318,16.04,2.24,4.4
319,16.18,1.52,4.9
320,16.54,1.31,4.5
321,16.67,2.08,4.5
322,16.67,2.39,4.3
323,16.27,2.02,4.3
324,15.92,0.44,4.8
325,16.17,2.21,4.9
326,16.59,2.29,4.6
327,16.78,2.49,4.5
328,16.8,2.35,5
329,16.88,2.14,4.2
330,17.16,3.02,4.6
331,17.33,2.17,5
332,17.07,4.72,4.9
333,16.87,1.85,4.4
334,17.34,0.74,4.3
335,18.02,1.7,4.6
336,18.02,2.26,4.5
337,18,1.04,4.4
338,18.37,3.32,4.8
339,18.38,4.44,4.5
340,18.29,2.36,5
341,18.54,3.37,5.1
342,18.48,1.59,4.9
343,18.18,1.67,5.1
344,18.35,2.09,5.1
345,18.57,2.41,4.9
346,18.69,1.29,4.6
347,18.86,2.43,5
348,18.88,3.59,5.3
349,18.74,5,4.6
350,18.69,3.35,4.6
351,18.88,2.45,5.2
352,18.87,4.41,4.5
353,18.77,2.83,4.7
354,18.92,2.75,5.1
355,19.1,2.82,5.2
356,18.99,1.67,5.4
357,18.92,1.75,5.4
358,19.07,4.93,5.1
359,19.07,3.33,5.1
360,19.01,1.79,5.2
361,18.79,1.23,5.3
362,18.89,0.64,5.6
363,19.34,1.82,5.3
364,19.32,3.33,5.2
365,19.14,3.18,5
366,19.24,1.23,5.5
