DOY,MeanT,Rain,MeanPET
172,12.75,5.66,1.1
173,12.65,5.68,1.1
174,12.22,3.49,1.1
175,11.69,5.09,1.2
176,11.62,6.58,0.9
177,12.1,5.48,1.1
178,11.91,3.35,1.1
179,11.73,4.26,1.1
180,11.9,3.35,1
181,11.75,4.42,1
182,11.49,0.99,1.1
183,11.38,3.57,1
184,11.15,2.86,1.2
185,11.32,3.04,1.1
186,12.08,8.67,0.9
187,12.42,4.42,1.1
188,12.48,6.15,1.1
189,12.56,5.33,1.2
190,12.18,6.04,1.4
191,11.38,5.19,1.3
192,10.83,6.56,1.2
193,10.84,9.99,1
194,10.86,3.11,1.1
195,10.65,2.31,1.3
196,11.18,6.42,1.1
197,11.98,6.8,1.1
198,12.27,4.38,1.1
199,12.18,6.71,1.2
200,11.96,3.05,1.2
201,12.07,6.43,1.1
202,12.24,5.59,1.3
203,12.14,6.95,1.3
204,11.75,5.3,1.1
205,11.74,3.87,1.3
206,11.71,3.67,1.1
207,11.46,3.72,1.3
208,11.72,2.53,1.3
209,12.07,2.86,1.3
210,12.24,3.13,1.5
211,12.12,3.67,1.3
212,12.15,2.42,1.4
213,12.02,2.45,1.6
214,12.04,3.65,1.4
215,12.52,4.33,1.3
216,12.33,2.44,1.3
217,12.14,4.63,1.5
218,12.07,5.64,1.4
219,12.07,3.28,1.5
220,12.2,6.85,1.6
221,12.06,4.56,1.6
222,11.52,4.01,1.5
223,11.1,3.23,1.6
224,11.7,5.07,1.7
225,12.35,2.67,1.8
226,12.39,5.33,1.8
227,12.2,4.36,1.9
228,11.74,2.31,1.7
229,11.47,4.6,1.7
230,11.91,3.43,1.7
231,12.23,2.78,1.7
232,12.1,3.6,1.6
233,12.22,3.32,1.8
234,12.26,1.59,1.8
235,12.12,3.02,2
236,11.88,4.11,1.7
237,11.79,4.49,1.8
238,12.34,3.08,1.6
239,12.97,2.28,2.1
240,12.85,2.87,1.9
241,12.56,1.78,2
242,12.49,2.03,2
243,12.67,2.99,1.9
244,12.58,2.95,2
245,12.42,2.17,2.1
246,12.6,4.85,2.1
247,12.4,1.29,2.1
248,12.36,4.59,2.2
249,12.58,3.01,2.1
250,12.55,3.27,2.2
251,12.51,2.35,2.2
252,12.76,2.57,2.2
253,12.81,3.54,2.2
254,12.89,5.56,2.2
255,13.07,3.35,2.2
256,13.11,2.44,2.4
257,13.2,2.37,2.4
258,13.31,2.71,2.4
259,13.6,3.31,2.5
260,13.97,2.41,2.6
261,13.89,5.61,2.8
262,13.5,3.69,2.6
263,13.28,3.38,2.5
264,13.2,4.71,2.4
265,13.2,4.53,2.4
266,13.58,3.32,2.5
267,14.23,2.76,2.7
268,14.44,7.71,2.6
269,13.92,2.53,2.8
270,13.63,1.06,2.7
271,13.81,2.63,2.7
272,13.71,1.53,2.8
273,13.86,1.36,2.7
274,14.39,3.96,2.6
275,14.26,5.92,2.4
276,13.84,5.99,2.8
277,13.8,1.89,2.6
278,13.95,1.79,2.7
279,14.01,1.64,3.1
280,13.93,2.42,2.7
281,13.9,6.5,2.7
282,14.19,1.38,3
283,14.39,2.07,2.6
284,14.23,2.33,2.6
285,14.22,2.75,3.1
286,14.32,1.29,2.9
287,14.33,2.54,2.8
288,14.31,3.66,2.8
289,14.21,1.54,2.9
290,14.38,2.16,2.9
291,14.66,3.85,3
292,14.38,2.75,3.1
293,14.1,1.87,3.3
294,14.22,2.12,3.2
295,14.43,0.89,3.1
296,14.74,0.68,3
297,14.8,3.47,2.9
298,14.9,3.13,3
299,14.99,0.88,3.1
300,14.88,0.8,3.3
301,15.28,2.11,3.2
302,16.03,3.47,3
303,15.84,5.48,2.9
304,15.16,1.67,3.3
305,15.12,0.53,3.3
306,15.09,0.88,3.4
307,15.33,0.6,3.5
308,15.76,1.31,3.3
309,15.84,2.15,3.5
310,15.45,2.32,3.4
311,15.14,4.42,3.7
312,15.58,3.62,3.6
313,15.61,2.56,3.5
314,15.32,0.94,3.9
315,15.45,1.92,3.7
316,15.88,1.6,3.6
317,15.95,1.4,3.9
318,15.46,3.89,4
319,15.66,1.26,4.4
320,16.14,2.92,4.2
321,16.48,4.09,4.2
322,16.87,2.41,4
323,16.32,1.22,4
324,15.59,0.93,4
325,15.73,0.85,4.2
326,16.28,1.62,4.2
327,16.49,1.23,4.3
328,16.69,2.05,4.1
329,16.93,3.04,3.5
330,16.99,4,4.1
331,17.08,0.99,4.3
332,16.8,1.66,4.5
333,16.79,2.58,4.4
334,17.19,1.72,3.9
335,17.46,1.95,4.1
336,17.42,1.38,4.3
337,17.5,0.9,4.4
338,17.61,2.88,4.2
339,17.61,3.91,3.4
340,17.68,3.21,4.2
341,18.07,1.84,4.9
342,18.14,1.92,4.4
343,17.98,0.76,4.1
344,18.17,1.18,4.4
345,18.34,1.5,4.7
346,18.4,2.2,4.1
347,18.57,2.09,4.4
348,18.78,5.1,4.4
349,18.68,5.08,4.2
350,18.63,2.33,4.1
351,18.63,2.74,4.3
352,18.32,8.74,4.3
353,18.08,4.21,4.5
354,18.25,3.1,4.3
355,18.4,1.1,4.5
356,18.38,1.83,5
357,18.52,1.03,4.8
358,18.46,4.91,4.1
359,18.31,3.07,4
360,18.21,1.57,4.4
361,18.22,0.07,4.5
362,18.46,0.26,5
363,18.7,1.4,4.9
364,18.66,1.84,4.5
365,18.56,1.13,4.9
366,18.71,0.77,5.1
