DOY,MeanT,Rain,MeanPET
96,17.83,2.84,2.6
97,17.7,3.53,2.6
98,17.66,3.01,2.7
99,17.28,1.74,2.7
100,17.22,1.17,2.7
101,17.34,3.3,2.4
102,17.24,3.31,2.4
103,17.19,5.1,2.4
104,17.21,4.33,2.4
105,17.22,2.42,2.5
106,17.11,2.97,2.4
107,17.25,4.17,2.2
108,17.33,3.87,2.3
109,17.31,3.79,2.3
110,17.1,3.18,2.2
111,17.44,2.2,2
112,17.24,3.27,2
113,17.06,2.11,2.1
114,16.96,1.22,2.2
115,16.85,3.35,2.2
116,16.49,6.8,2
117,16.34,5.07,2
118,16.86,4.37,1.9
119,16.94,4.35,1.8
120,16.62,4.39,2
121,16.51,4.04,2
122,16.36,3.43,2
123,16.53,4.53,1.9
124,16.26,5.23,1.8
125,15.81,5.27,1.7
126,15.8,4.95,1.8
127,16.24,3.56,1.9
128,15.8,2.32,1.8
129,15.83,4.32,1.6
130,15.82,4.77,1.6
131,15.91,3.19,1.6
132,15.88,5.41,1.6
133,15.72,4.85,1.5
134,15.57,4.79,1.6
135,15.34,3.92,1.5
136,15.34,2.73,1.4
137,15.24,5.94,1.5
138,15.38,4.29,1.6
139,15.2,4.25,1.5
140,15.05,4.49,1.5
141,14.99,3.64,1.5
142,14.86,5.15,1.5
143,14.69,4.52,1.5
144,14.42,4.39,1.5
145,14.13,3.1,1.4
146,14.22,4.38,1.4
147,14.37,5.33,1.4
148,14.25,5.32,1.4
149,13.93,3.88,1.3
150,13.61,4.39,1.3
151,13.22,3.48,1.3
152,13.22,6.35,1.2
153,13.39,5.54,1.2
154,13.7,3.63,1.2
155,13.7,4.95,1.3
156,13.76,4.72,1.3
157,13.59,4,1.2
158,13.49,3.64,1.2
159,13.15,3.38,1.2
160,13.05,5.27,1.3
161,13.22,5.47,1.2
162,13.58,4.28,1
163,13.61,4.71,1
164,13.45,3.72,1.1
165,13.16,2.46,1.2
166,13.01,1.99,1.2
167,13.48,2.94,1.1
168,13.39,5.38,1.1
169,13.13,4.67,1.1
170,13.22,8.2,1
171,13.22,6.66,1
172,13.2,8.08,1
173,13.23,8,1.1
174,13.2,4.93,1.3
175,12.79,3.53,1.2
176,12.44,3.78,1
177,12.49,5.59,1.1
178,12.54,3.93,1.2
179,12.52,5.97,1.1
180,12.65,8.43,1.1
181,12.68,5.97,1.2
182,12.38,4.02,1.2
183,12.15,3.15,1.2
184,12,3.15,1.2
185,12.32,4.91,1.2
186,12.83,7.3,1.2
187,12.92,7.85,1.3
188,12.74,6.61,1.2
189,12.75,6.36,1.2
190,12.63,6.12,1.2
191,12.02,4.75,1.3
192,11.74,6.72,1.2
193,11.63,8.36,1.2
194,11.52,4.28,1.2
195,11.38,2.63,1.3
196,11.78,5.75,1.3
197,12.27,9.73,1.1
198,12.41,8.09,1.1
199,12.61,7.38,1.2
200,12.6,5.07,1.3
201,12.57,5.22,1.3
202,12.38,5.65,1.3
203,12.38,5.35,1.3
204,12.22,8.29,1.2
205,11.94,5.81,1.2
206,12.03,3.58,1.3
207,11.67,4.41,1.3
208,11.95,3.34,1.3
209,12.2,2.6,1.5
210,12.35,4.2,1.4
211,12.32,5.49,1.3
212,12.26,3.73,1.3
213,12.36,2.68,1.4
214,12.07,3.54,1.3
215,12.46,4.53,1.1
216,12.73,4.15,1.3
217,12.7,4.35,1.3
218,12.56,4.77,1.3
219,12.37,4.19,1.4
220,12.56,4.8,1.5
221,12.41,5.57,1.6
222,12.06,3.81,1.6
223,11.77,3.62,1.6
224,12.16,5.47,1.6
225,12.61,3.71,1.5
226,12.56,4.49,1.6
227,12.47,4.16,1.7
228,12.24,3.51,1.5
229,11.88,4.12,1.6
230,12.07,6.26,1.6
231,12.48,7.49,1.6
232,12.17,6.3,1.7
233,12.19,4.92,1.7
234,12.44,3.71,1.7
235,12.38,3.83,1.8
236,12.2,4.89,1.7
237,12.05,3.65,1.8
238,12.75,3.85,1.8
239,13.16,4.13,2
240,12.99,3.63,2
241,12.67,2.8,2
242,12.75,2.85,2
243,12.68,3.75,2
244,12.95,2.94,2.1
245,12.74,2.83,2.2
246,13.11,4.82,2.1
247,12.92,5.26,2.2
248,12.82,4.14,2.2
249,12.94,3.49,2.1
250,12.98,2.48,2.3
251,13.14,2.3,2.3
252,13.38,3.95,2.2
253,13.3,3.3,2.3
254,13.23,3.95,2.4
255,13.07,4.49,2.3
256,13.05,6.38,2.3
257,12.75,5,2.4
258,13.08,3.54,2.4
259,13.3,4.3,2.4
260,13.68,3.51,2.5
261,13.71,3.34,2.6
262,13.52,3.25,2.6
263,13.48,5.46,2.4
264,13.37,5.72,2.4
265,13.32,4.7,2.4
266,13.43,3.9,2.6
267,13.81,3.58,2.7
268,14.16,4.65,2.6
269,13.92,4.29,2.6
270,13.62,3.22,2.7
271,13.55,2.43,2.6
272,13.6,2.03,2.7
273,13.7,2.39,2.7
274,14.35,3.16,2.7
275,14.33,3.4,2.7
276,14,3.36,2.7
277,13.94,3.27,2.8
278,14.21,2.68,2.9
279,14.14,1.7,3.2
280,14.19,2.09,3.1
281,14.2,5.17,3
282,14.22,4.31,3.1
283,14.33,3.45,3.1
284,14.13,3.09,3.2
285,14,5.1,3.2
286,14.28,3.58,3.2
287,14.23,1.69,3.4
288,14.32,1.72,3.2
289,13.98,1.69,3.2
290,14.1,1.82,3.3
291,14.25,3.2,3.1
292,14.41,3.18,3.4
293,14.17,2.88,3.7
294,14.36,1.74,3.7
295,14.68,2.51,3.3
296,14.82,3.62,3.2
297,14.82,3.98,3.2
298,14.66,3.6,3.3
299,14.85,1.64,3.6
300,14.8,0.96,3.7
301,15.12,2.24,3.4
302,15.66,2.77,3.3
303,15.69,3.82,3.3
304,15.21,2.49,3.4
305,15.06,1.19,3.8
306,15.2,1.8,3.8
307,15.31,1.67,3.9
308,15.53,3.19,3.5
309,15.53,4.38,3.6
310,15.47,3.46,3.7
311,15.25,4.51,4
312,15.56,4.93,4
313,15.84,2.51,4
314,15.71,1.16,4.1
315,15.87,3.41,4
316,15.9,2.22,4
317,15.87,1.53,4
318,15.4,4.15,3.9
319,15.19,2.75,4.2
320,15.71,3.34,4.1
321,15.87,2.52,3.8
322,16.13,2.77,3.9
323,15.85,2.09,4
324,15.17,0.84,4.3
325,15.56,1.24,4.4
326,15.99,2.48,4.2
327,16.43,3.39,4.1
328,16.62,3.43,4.3
329,16.77,4.38,3.8
330,16.61,4.29,3.8
331,16.79,1.96,4.2
332,16.57,1.13,4.6
333,16.69,2.66,4.5
334,16.72,2.3,3.9
335,17.1,2.33,3.9
336,17.23,3.21,4.2
337,17.4,2.94,4.4
338,17.47,2.9,4.4
339,17.49,5.01,3.9
340,17.57,3.89,4
341,17.83,2.37,4.1
342,17.97,2.85,4.2
343,17.88,3.53,4.4
344,17.99,2.46,4.6
345,17.76,2.36,4.6
346,17.9,2.51,4.1
347,18.11,2.5,4.2
348,18.39,3.45,4.4
349,18.14,5.74,4.3
350,18.29,3.64,4.5
351,18.36,2.81,4.5
352,18.11,3.84,4.3
353,18.01,3.74,4.6
354,18.06,3.77,4.6
355,18.25,3.27,4.4
356,18.33,2.45,4.9
357,18.37,1.63,5.2
358,18.5,2.68,4.8
359,18.26,4.09,4.5
360,18.03,3.48,4.5
361,18,2.17,4.9
362,18.23,1.08,5
363,18.3,2.8,4.8
364,18.29,5.18,4.5
365,18.47,3.17,4.7
366,18.45,1.93,5
