DOY,MeanT,Rain,MeanPET
119,16.35,5.37,1.3
120,15.94,7.84,1.3
121,15.74,4.14,1.4
122,15.85,4.57,1.6
123,15.8,3.54,1.4
124,15.45,4.67,1.5
125,15.28,4.3,1.4
126,15.48,3.46,1.3
127,15.47,4.65,1.3
128,15.26,3.28,1.3
129,15.11,4.39,1.1
130,15.02,6.78,1.1
131,15.2,3.07,1.2
132,15.32,9.17,1
133,15.13,5.92,1.1
134,14.82,5.25,1.2
135,14.89,3.54,1.2
136,14.95,2.59,1.2
137,14.79,5.43,1.2
138,14.63,4.05,1.2
139,14.55,3.83,1.1
140,14.67,4.16,1.1
141,14.75,5.09,1
142,14.85,9.36,1
143,14.65,7.5,1.1
144,14.18,6.06,1
145,14.07,1.96,0.9
146,14.2,7.96,0.8
147,14.14,10,0.8
148,13.96,9.27,0.9
149,13.64,4.43,1
150,13.16,7.74,0.9
151,13.02,3.15,0.8
152,13.07,9.75,0.8
153,12.99,9.76,0.8
154,12.9,6.08,0.9
155,12.74,5.17,0.9
156,12.69,3.86,0.8
157,12.8,4.39,0.8
158,12.88,3.68,0.9
159,12.72,4.06,0.8
160,12.79,5.75,0.7
161,13.03,5.12,0.7
162,13.17,7.06,0.6
163,13.23,2.48,0.7
164,13.09,7.17,0.8
165,12.82,6.8,0.8
166,12.75,2.29,0.8
167,12.85,3.03,0.7
168,12.61,4.68,0.6
169,12.52,11.78,0.6
170,12.54,8.3,0.6
171,12.45,8.6,0.7
172,12.58,13.77,0.5
173,12.59,6.34,0.7
174,12.43,4.91,0.8
175,12.1,2.14,0.7
176,11.99,6.93,0.6
177,12.03,5.85,0.7
178,11.98,2.94,0.7
179,11.98,7.27,0.7
180,11.9,6.55,0.7
181,11.77,6.37,0.7
182,11.63,5.48,0.7
183,11.51,5.36,0.7
184,11.31,5.46,0.8
185,11.42,8.63,0.6
186,11.77,8.27,0.6
187,11.87,8.24,0.8
188,11.93,7.43,0.7
189,12.06,9.36,0.8
190,12,7.77,0.8
191,11.64,4.87,0.8
192,11.36,8.06,0.8
193,11.25,16.19,0.7
194,11.16,3.71,0.9
195,11.22,2.96,0.8
196,11.47,10.33,0.6
197,11.85,15.55,0.7
198,12.16,7.45,0.9
199,12.14,7.68,0.8
200,12.15,3.56,0.9
201,12.23,7.38,0.8
202,12.13,4.23,0.9
203,12.03,6.64,0.8
204,11.81,8.34,0.9
205,11.88,2.27,0.9
206,11.79,7.89,1.1
207,11.42,7.2,0.8
208,11.61,5.26,0.9
209,11.83,2.24,0.9
210,11.87,4.36,1.1
211,11.79,6.84,1
212,11.98,1.37,1
213,12.11,4,1
214,12.1,10.59,0.8
215,12.34,11.97,0.8
216,12.22,3.04,1
217,12.16,4.19,1.1
218,12.02,7.28,1.1
219,12.03,3.2,1
220,12.17,6.81,1.2
221,12.15,6.88,1.2
222,11.85,5.5,1.2
223,11.57,7.47,1.1
224,11.94,5.88,1.1
225,12.16,2.79,1.3
226,12.09,3.87,1.3
227,12.06,3.31,1.4
228,11.83,3.88,1.3
229,11.4,4.72,1.4
230,11.74,8.75,1.3
231,12.06,11.1,1.3
232,11.67,7.19,1.2
233,11.81,5.1,1.3
234,12.06,2.35,1.5
235,11.89,2.79,1.6
236,11.83,4.53,1.4
237,12.13,4.11,1.4
238,12.54,6.07,1.3
239,12.71,5.62,1.7
240,12.47,3.67,1.6
241,12.18,2.1,1.7
242,12.26,6.75,1.5
243,12.42,6.77,1.8
244,12.31,3.32,1.8
245,12.43,4.92,1.5
246,12.53,3.82,1.7
247,12.45,3.81,1.7
248,12.58,7.94,1.6
249,12.71,4.86,1.7
250,12.75,3.41,1.7
251,12.67,4.9,1.8
252,12.86,6.68,1.7
253,13,6.36,2
254,12.91,6.28,1.9
255,13.02,5.66,1.7
256,12.82,3.31,2
257,12.71,2.57,2
258,13.07,2.54,2
259,13.33,6.74,2
260,13.53,3.18,2.1
261,13.67,3.91,2.3
262,13.77,9.34,2.3
263,13.52,4.71,2.2
264,13.32,7.51,2.2
265,13.37,3.46,2.3
266,13.43,4.49,2.4
267,13.85,2.79,2.3
268,14.2,3.41,2.3
269,14.09,1.31,2.7
270,13.96,4.43,2.3
271,13.83,5.36,2.3
272,13.59,3.75,2.5
273,13.92,4.36,2.2
274,14.39,2.55,2.5
275,14.14,5.12,2.6
276,13.92,4.51,2.7
277,14.08,3.11,2.5
278,14.22,4.67,2.8
279,14.24,2.24,3.3
280,14.08,2.03,2.9
281,14,7.37,2.5
282,14.45,3.53,2.6
283,14.63,5.27,2.6
284,14.41,3.93,2.6
285,14.59,6.43,2.7
286,14.59,2.32,3.1
287,14.25,3.41,3.1
288,14.09,4.26,3
289,13.91,2.38,3.2
290,13.98,0.93,2.9
291,14.26,2.79,3
292,14.34,3.47,3.1
293,14.18,2.13,3.2
294,14.29,2.08,3.1
295,14.72,2.42,3.1
296,14.9,3.18,3.2
297,14.66,6.16,3.1
298,14.7,3.57,2.9
299,14.98,5.35,3.3
300,15.12,6.07,3.3
301,15.63,3.91,2.7
302,16,4.99,2.7
303,15.6,6.1,2.9
304,15.14,2.21,2.9
305,15.14,2.58,3.1
306,15.3,2.07,3.1
307,15.49,2.63,3.1
308,15.44,7.27,2.6
309,15.37,6.02,3
310,15.41,4.03,3.1
311,15.53,5.59,3.4
312,15.7,5.71,3.1
313,15.83,1.88,3.4
314,15.84,2.83,3.5
315,15.74,4.92,3.5
316,15.93,1.84,3.4
317,15.92,0.73,3.3
318,15.62,4.06,3.4
319,15.88,2.09,3.8
320,16.5,2.06,3.6
321,16.65,2.69,3.5
322,16.43,2.84,3.3
323,15.85,2.35,3.7
324,15.42,1.25,3.7
325,15.64,2.86,3.5
326,16.21,3.12,3.7
327,16.6,3,4
328,16.69,2.61,3.8
329,16.86,6.59,3.4
330,17.11,2.71,4
331,17.04,1.5,4.4
332,16.64,2.66,4.1
333,16.78,4.19,3.9
334,17.2,1.17,3.6
335,17.42,2.31,4
336,17.56,2.08,4.1
337,17.75,3.36,4.1
338,17.78,6.4,3.9
339,17.58,10.12,3.3
340,17.46,3.36,3.9
341,17.7,3.1,3.9
342,17.67,3.06,4
343,17.52,5.14,3.9
344,17.62,1.76,4.2
345,17.77,2.21,4
346,18.13,2.95,3.7
347,18.31,2.64,3.8
348,18.17,3.71,4.1
349,18.17,5.23,3.7
350,18.48,2.91,3.9
351,18.49,2.53,3.7
352,18.07,4.56,3.4
353,17.97,2.99,3.9
354,18.34,3.51,3.9
355,18.67,1.64,4.1
356,18.64,2.33,4.1
357,18.64,3.48,4.1
358,18.49,4.58,3.7
359,18.29,3.4,3.9
360,18.44,3.11,4.2
361,18.48,0.74,4.6
362,18.44,1.05,4.2
363,18.55,3.89,4
364,18.6,6.82,4.2
365,18.61,5.16,4.2
366,18.66,3.73,4.3
